 	привернёт		привернётъ	 
 	привёрнутый		привёрнутый	 
 	привёрстанный		привёрстанный	 
 	привёртка		привёртка	 
 	привес		привѣ'съ	 
 	привести		привести', приве'сть	 
 	привесть		приве'сть (привести') — уcтap.	 
 	привет		привѣ'тъ, съ привѣ'томъ, (не превѣ'дъ :)	 
 	приветить		привѣ'тить, привѣ'ченный (привѣ'тливо, ла'сково приня'ть кого'-либо)	 
 	приветливый		привѣ'тливый	 
 	приветствие		привѣ'тствіе	 
 	приветствует		привѣ'тствуетъ, привѣ'тствуемъ, привѣ'тствуютъ	 
 	приветствуется		привѣ'тствуется	 
 	привечаетъ		привѣча'етъ, привѣча'емъ, привѣча'ешь, привѣча'ю	 
 	привечать		привѣча'ть, привѣ'тить (привѣ'тливо, ла'сково принима'ть)	 
 	привешенный		привѣ'шенный	 
 	привещать		привѣща'ть	 
 	привидение		привидѣ'ніе (духъ), но приведе'ніе (пригово'ра)	 
 	привилегия		привиле'гія и привилле'гія (вся'каго ро'да преиму'щество), не привеле'гія!	 
 	привлекает		привлека'етъ	 
 	привлекателен		привлека'теленъ	 
 	привлекать		привлека'ть	 
 	привлекаться		привлека'ться	 
 	привлёкший		привлёкшій	 
 	привлечение		привлече'ніе	 
 	привлечённый		привлечённый	 
 	привлечь		привле'чь, привлеку', привлечётъ, привлеку'тъ, привлёкъ, привлекла'	 
 	привнесённый		привнесённый	 
 	привнести		привнести', привне'сть	 
 	приводнённый		приводнённый	 
 	приволокнётесь		приволокнётесь	 
 	приволочёмся		приволочёмся	 
 	приволочённый		приволочённый	 
 	приволье		приво'лье (широ'кое, просто'рное мѣ'сто; откры'тое, свобо'дное простра'нство; раздо'лье; по'лная свобо'да; отсу'тствіе ограниче'ній)	 
 	привольнее		приво'льнѣе	 
 	привольное		приво'льное	 
 	привораживать		привора'живать	 
 	приворачивать		привора'чивать	 
 	приворожённый		приворожённый	 
 	привременный		привре'менный, привре'меннаго (церк. быва'ющій вре'менно, преходя'щій)	 
 	приврёт		приврётъ	 
 	привстаёт		привстаётъ	 
 	привьёт		привьётъ	 
 	привыкнет		привы'кнетъ, привы'кнете	 
 	привыкнешь		привы'кнешь	 
 	привычке		по привы'чкѣ	 
 	привязчивый		привя'зчивый	 
 	пригвождённый		пригвождённый	 
 	пригласительный		пригласи'тельный биле'тъ	 
 	приглашаемые		приглаша'емые (м. р.), приглаша'емыя (ж. р. и ср. р.)	 
 	приглашаемый		приглаша'емый, приглаша'емаго	 
 	приглашает		приглаша'етъ, приглаша'емъ, приглаша'ешь	 
 	приглашён		приглашёнъ, приглашена', приглашены'	 
 	приглашение		приглаше'ніе	 
 	приглашённые		приглашённые (м. р.), приглашённыя (ж. р. и ср. р.)	 
 	приглашённый		приглашённый	 
 	приглушённый		приглушённый	 
 	приглядеть		приглядѣ'ть	 
 	приглядеться		приглядѣ'ться	 
 	пригнёмся		пригнёмся	 
 	приговаривать		пригова'ривать	 
 	приговорённый		приговорённый	 
 	пригоже		приго'же	 
 	пригожего		приго'жаго	 
 	пригожее		приго'жее	 
 	пригожесть		приго'жесть, приго'жество	 
 	пригожие		приго'жіе (м. р.), приго'жія (ж. р. и ср. р.)	 
 	пригожий		приго'жій, приго'жаго	 
 	пригореть		пригорѣ'ть, пригорѣ'лый	 
 	пригород		при'городъ, въ при'городѣ	 
 	пригорок		приго'рокъ, на приго'ркѣ	 
 	приготовление		приготовле'ніе	 
 	пригребённый		пригребённый	 
 	пригревать		пригрѣва'ть	 
 	пригреть		пригрѣ'ть	 
 	придавать		придава'ть (сво'йства), но предава'ть (кого'-либо)	 
 	придаётся		придаётся	 
 	придание		прида'ніе (сво'йствъ)	 
 	приданое		прида'ное (иму'щество, кото'рымъ снабжа'ется лицо' же'нскаго по'ла при вы'ходѣ за'мужъ)	 
 	придать		прида'ть (приба'вить, увели'чить), но преда'ть (измѣ'ннически вы'дать), но пря'дать (уша'ми)	 
 	придвинет		придви'нетъ, придви'нете	 
 	придел		придѣ'лъ (боково'й алта'рь)	 
 	придём		придёмъ	 
 	придерёмся		придерёмся	 
 	придерживать		приде'рживать	 
 	придёрнуть		придёрнуть	 
 	придёт		придётъ (не прійдётъ!)	 
 	придёте		придёте	 
 	придётся		придётся	 
 	придёшь		придёшь (не прійдёшь!)	 
 	придёшься		придёшься	 
 	придремнёт		придремнётъ	 
 	придрёмывал		придрёмывалъ	 
 	придуман		приду'манъ	 
 	придуманный		приду'манный	 
 	придут		придутъ (не прійдутъ!)	 
 	приедаться		пріѣда'ться	 
 	приедет		пріѣ'детъ, пріѣ'демъ, пріѣ'дешь, пріѣ'дутъ	 
 	приезд		пріѣ'здъ, о пріѣ'здѣ, по пріѣ'здѣ, къ пріѣ'зду	 
 	приезжавшего		пріѣзжа'вшаго	 
 	приезжавшие		пріѣзжа'вшіе (м. р.), пріѣзжа'вшія (ж. р. и ср. р.)	 
 	приезжавший		пріѣзжа'вшій, пріѣзжа'вшаго	 
 	приезжаем		пріѣзжа'емъ	 
 	приезжает		пріѣзжа'етъ	 
 	приезжаешь		пріѣзжа'ешь	 
 	приезжай		пріѣзжа'й (не пріѣ'дь!)	 
 	приезжать		пріѣзжа'ть	 
 	приезжего		пріѣ'зжаго	 
 	приезжие		пріѣ'зжіе (м. р.), пріѣ'зжія (ж. р. и ср. р.)	 
 	приезжий		пріѣ'зжій, пріѣ'зжаго	 
 	приелось		пріѣ'лось	 
 	приём		пріёмъ, при пріёмѣ	 
 	приёмистый		пріёмистый	 
 	приёмка		пріёмка, на пріёмкѣ	 
 	приемлемая		пріе'млемая	 
 	приемлемо		пріе'млемо (не пріе'млимо!)	 
 	приемлемое		пріе'млемое (не пріе'млимое!)	 
 	приемлемые		пріе'млемые (м. р.), пріе'млемыя (ж. р. и ср. р.)	 
 	приемлемый		пріе'млемый, пріе'млемаго (не пріе'млимый!)	 
 	приемлет		пріе'млетъ, пріе'млемъ, пріе'млешь, пріе'млютъ	 
 	приемлешь		пріе'млешь	 
 	приемлю		пріе'млю	 
 	приёмная		пріёмная	 
 	приемник		пріе'мникъ (принима'тель), пріёмникъ (прибо'ръ), но прее'мникъ (наслѣ'дникъ)	 
 	приёмник		пріёмникъ (прибо'ръ)	 
 	приёмный		пріёмный	 
 	приёмозаготовительный		пріёмозаготовительный	 
 	приёмопередатчик		пріёмопередатчикъ	 
 	приёмосдатчик		пріёмосдатчикъ	 
 	приёмочный		пріёмочный	 
 	приёмчик		пріёмчикъ	 
 	приёмщик		пріёмщикъ	 
 	приёмыш		пріёмышъ (пріёмный сынъ и'ли пріёмная дочь)	 
 	приехавшего		пріѣ'хавшаго	 
 	приехавшие		пріѣ'хавшіе (м. р.), пріѣ'хавшія (ж. р. и ср. р.)	 
 	приехавший		пріѣ'хавшій, пріѣ'хавшаго	 
 	приехать		пріѣ'хать, пріѣ'халъ, пріѣ'хала, пріѣ'хали	 
 	прижёгший		прижёгшій	 
 	прижечь		приже'чь	 
 	прижжённый		прижжённый	 
 	приживёшься		приживёшься	 
 	приживлённый		приживлённый	 
 	прижмёшься		прижмёшься	 
 	приземистый		призе'мистый	 
 	приземлённый		приземлённый	 
 	призёр		призёръ, о призёрѣ	 
 	признаешь		призна'ешь	 
 	признаёшь		признаёшь	 
 	признание		призна'ніе	 
 	признателен		призна'теленъ	 
 	признательного		призна'тельнаго	 
 	признательное		призна'тельное	 
 	признательность		призна'тельность	 
 	признательные		призна'тельные (м. р.), призна'тельныя (ж. р. и ср. р.)	 
 	признательный		призна'тельный, призна'тельнаго	 
 	призовёт		призовётъ	 
 	Призрен		При'зренъ	 
 	призрение		призрѣ'ніе (забо'та), но презрѣ'ніе (пренебреже'ніе)	 
 	призреть		призрѣ'ть (забо'титься), но презрѣ'ть (пренебре'чь)	 
 	призывает		призыва'етъ	 
 	приидет		пріи'детъ (цeрк. придётъ)	 
 	приимец		пріи'мецъ (прія'ть)	 
 	прииск		прі'искъ, на прі'искѣ	 
 	приискивает		пріи'скиваетъ	 
 	прийти		прійти', притти', придти', придётъ	 
 	прикажем		прика'жемъ	 
 	прикажет		прика'жетъ	 
 	прикажете		прика'жете но прикажи'те	 
 	прикажешь		прика'жешь	 
 	приказ		прика'зъ, въ прика'зѣ	 
 	приказчик		прика'зчикъ (наёмный слу'жащій въ торго'вомъ заведе'ніи; управля'ющій имѣ'ніемъ помѣ'щика)	 
 	прикасаться		прикаса'ться	 
 	Прикаспийский		Прикаспі'йскій (край)	 
 	прикладное		прикладно'е, прикладно'й, прикладно'го	 
 	прикладные		прикладны'е (м. р.), прикладны'я (ж. р. и ср. р.)	 
 	приклеенный		прикле'енный	 
 	приклеить		прикле'ить	 
 	приклёпанный		приклёпанный	 
 	приклонённый		приклонённый	 
 	приклоняться		приклоня'ться (нагиба'ться), но преклоня'ться (обнару'живать уваже'ніе)	 
 	приключение		приключе'ніе	 
 	приключённый		приключённый	 
 	прикорнёшь		прикорнёшь	 
 	прикоснёшься		прикоснёшься	 
 	прикосновение		прикоснове'ніе	 
 	прикочёвывающий		прикочёвывающій	 
 	прикреплён		прикрѣплёнъ	 
 	прикуёшь		прикуёшь	 
 	прилагается		прилага'ется	 
 	прилагательное		прилага'тельное	 
 	прилагать		прилага'ть (прибавля'ть), но прелага'ть (претворя'ть)	 
 	прилгнёт		прилгнётъ	 
 	прилёг		прилёгъ, прилегла', прилегли'	 
 	прилегать		прилега'ть, прилега'етъ	 
 	прилегла		прилегла', прилегли'	 
 	прилёгшие		прилёгшіе (м. р.), прилёгшія (ж. р. и ср. р.)	 
 	прилёгший		прилёгшій, прилёгшаго	 
 	прилежание		прилежа'ніе	 
 	прилежнее		приле'жнѣе	 
 	прилежно		приле'жно	 
 	прилежного		приле'жнаго	 
 	прилежное		приле'жное	 
 	прилежные		приле'жные (м. р.), приле'жныя (ж. р. и ср. р.)	 
 	прилежный		приле'жный, приле'жнаго	 
 	прилёт		прилётъ	 
 	прилететь		прилетѣ'ть, прилетѣ'лъ, прилетѣ'ла, прилетѣ'ли, прилетѣ'ло	 
 	прилечь		приле'чь, прилега'ть	 
 	прилепить		прилѣпи'ть	 
 	прилететь		прилетѣ'ть	 
 	прилжёт		прилжётъ	 
 	приличие		прили'чіе	 
 	приложение		приложе'ніе	 
 	приложенный		прило'женный	 
 	приложить		приложи'ть	 
 	прилунённый		прилунённый	 
 	прильёшь		прильёшь	 
 	прильнёшь		прильнёшь	 
 	приманённый		приманённый	 
 	примежёванный		примежёванный	 
 	применение		примѣне'ніе	 
 	применённый		примѣнённый	 
 	применить		примѣни'ть	 
 	применяет		примѣня'етъ	 
 	применять		примѣня'ть	 
 	пример		примѣ'ръ, въ примѣ'рѣ	 
 	примерзать		примерза'ть	 
 	примёрзнуть		примёрзнуть	 
 	примерить		примѣ'рить	 
 	примерка		примѣ'рка, на примѣ'ркѣ	 
 	примерно		примѣ'рно	 
 	примерять		примѣря'ть	 
 	примесь		при'мѣсь	 
 	примет		при'метъ (отъ приня'ть, прими'те)	 
 	примета		примѣ'та, по примѣ'тѣ	 
 	примётанный		примётанный	 
 	примете		на примѣ'тѣ, но при'мете (отъ приня'ть, прими'те)	 
 	приметен		примѣ'тенъ (но приметёнъ)	 
 	приметённый		приметённый	 
 	приметит		примѣ'титъ, примѣ'тимъ, примѣ'тишь, примѣ'тятъ	 
 	приметить		примѣ'тить	 
 	примётывать		примётывать	 
 	примечает		примѣча'етъ, примѣча'емъ, примѣча'ешь, примѣча'ютъ	 
 	примечать		примѣча'ть	 
 	примечание		примѣча'ніе	 
 	примечательно		примѣча'тельно	 
 	примечательный		примѣча'тельный	 
 	примечать		примѣча'ть	 
 	примешанный		примѣ'шанный	 
 	примешенный		примѣ'шенный	 
 	примирение		примире'ніе	 
 	примирённый		примирённый	 
 	примиритель		примири'тель	 
 	примите		прими'те (отъ приня'ть, при'мете)	 
 	примкнёшь		примкнёшь	 
 	примнёшь		примнёшь	 
 	приморские		примо'рскіе (м. р.), примо'рскія (ж. р. и ср. р.)	 
 	приморское		примо'рское, примо'рскаго	 
 	приморье		примо'рье	 
 	примощённый		примощённый	 
 	примрёт		примрётъ	 
 	принадлежать		принадлежа'ть	 
 	принажмёт		принажмётъ	 
 	принаймёт		принаймётъ	 
 	приналёг		приналёгъ	 
 	приналечь		принале'чь	 
 	приневолить		принево'лить	 
 	приневский		прине'вскій	 
 	принёс		принёсъ	 
 	принесение		принесе'ніе	 
 	принесённый		принесённый, принесённаго, принесёнъ	 
 	принесёт		принесётъ, принесёмъ, принесёшь, принесу'тъ	 
 	принесите		принеси'те	 
 	принести		принести'	 
 	принестись		принести'сь	 
 	принёсший		принёсшій, принёсшаго	 
 	принёсшийся		принёсшійся, принёсшагося	 
 	принеся		принеся'	 
 	принесясь		принеся'сь	 
 	приноровиться		принорови'ться	 
 	приношение		приноше'ніе	 
 	принудительное		принуди'тельное	 
 	принуждение		принужде'ніе	 
 	принуждённый		принуждённый	 
 	принцип		при'нципъ, въ при'нципѣ	 
 	принявшего		приня'вшаго	 
 	принявшей		приня'вшей	 
 	принявшие		приня'вшіе (м. р.), приня'вшія (ж. р. и ср. р.)	 
 	принятие		приня'тіе, приня'тія	 
 	принцесса		принце'сса, о принце'ссѣ	 
 	приободрить		пріободри'ть	 
 	приободрённый		пріободрённый	 
 	приобрёл		пріобрѣ'лъ	 
 	приобрести		пріобрѣсти'	 
 	приобретать		пріобрѣта'ть, пріобрѣ'лъ (не преобрѣта'ть!)	 
 	приобретён		пріобрѣтёнъ	 
 	приобретение		пріобрѣте'ніе	 
 	приобретший		пріобрѣ'тшій и пріобрѣ'вшій	 
 	приобщение		пріобще'ніе	 
 	приобщённый		пріобщённый	 
 	приобщить		пріобщи'ть	 
 	приодеть		пріодѣ'ть	 
 	приодеться		пріодѣ'ться	 
 	приодетые		пріодѣ'тые (м. р.), пріодѣ'тыя (ж. р. и ср. р.)	 
 	приодетый		пріодѣ'тый	 
 	приозёрный		пріозёрный	 
 	приор		пріо'ръ (настоя'тель второкла'сснаго католи'ческаго монастыря', по ра'нгу слѣ'дующій за абба'томъ)	 
 	приорат		пріора'тъ	 
 	приоритет		пріорите'тъ (пе'рвенство въ откры'тіи и въ иде'ѣ)	 
 	приосаниться		пріоса'ниться	 
 	приостановка		пріостано'вка, при пріостано'вкѣ	 
 	приостановленного		пріостано'вленнаго	 
 	приостановленное		пріостано'вленное	 
 	приостановленные		пріостано'вленные (м. р.), пріостано'вленныя (ж. р. и ср. р.)	 
 	приостановленный		пріостано'вленный, пріостано'вленнаго	 
 	приотворённый		пріотворённый	 
 	приоткрыть		пріоткры'ть, пріоткро'ешь, пріоткро'емъ, пріоткро'етъ, пріоткро'ете	 
 	приохотить		пріохо'тить	 
 	припадёшь		припадёшь	 
 	припалённый		припалённый	 
 	припасённый		припасённый, припасённаго	 
 	припев		припѣ'въ, въ припѣ'вѣ	 
 	припеваючи		припѣва'ючи	 
 	припевая		припѣва'я, припѣва'ть, припѣва'ютъ, припѣва'емъ, припѣва'етъ, припѣва'ешь	 
 	припёк		припёкъ (при'быль въ вѣ'сѣ печёнаго хлѣ'ба сравни'тельно съ вѣ'сомъ употреблённой муки')	 
 	припёр		припёръ, припёрся	 
 	припереть		припере'ть	 
 	припёртый		припёртый, припёртаго	 
 	приперчённый		приперчённый, приперчённаго	 
 	припёршийся		припёршійся, припёршагося	 
 	припечатать		припеча'тать	 
 	припечённый		припечённый	 
 	припечь		припе'чь	 
 	приплёлся		приплёлся	 
 	приплести		приплести'	 
 	приплетённый		приплетённый	 
 	приплывёшь		приплывёшь	 
 	приползёшь		приползёшь	 
 	припорхнёт		припорхнётъ	 
 	припрётесь		припрётесь	 
 	припрёшься		припрёшься	 
 	припрядённый		припрядённый	 
 	припряжённый		припряжённый	 
 	припугнёшь		припугнёшь	 
 	припушённый		припушённый	 
 	прирастёшь		прирастёшь	 
 	приращение		прираще'ніе	 
 	приращённый		приращённый	 
 	прирезка		прирѣ'зка	 
 	приречный		прирѣ'чный	 
 	прирождённый		прирождённый	 
 	приручённый		приручённый	 
 	присваивает		присво'иваетъ, присво'ивается	 
 	присваивать		присво'ивать, присво'иваться (но осва'ивать!)	 
 	присвоение		присвое'ніе, присво'енный	 
 	присед		присѣ'дъ, въ присѣ'дѣ, упо'ръ-присѣ'дъ	 
 	приседание		присѣда'ніе	 
 	приседать		присѣда'ть	 
 	приселённый		приселённый	 
 	присёлок		присёлокъ, присёлочекъ	 
 	присесть		присѣ'сть	 
 	присечь		присѣ'чь	 
 	прискорбие		приско'рбіе, съ глубо'кимъ приско'рбіемъ (не преско'рбіе!)	 
 	присловье		присло'вье (коро'ткая рѣ'чь, вставля'емая въ разгово'ръ, имѣ'ющая отдѣ'льный смы'слъ; та'кже коро'ткія части'цы, прибавля'емыя къ концу' сло'въ для усиле'нія ихъ, напримѣ'ръ: поди'-ка сюда')	 
 	прислонённый		прислонённый	 
 	присмирённый		присмирённый	 
 	присмолённый		присмолённый	 
 	присоединить		присоедини'ть	 
 	присоберёт		присоберётъ	 
 	присовокуплённый		присовокуплённый	 
 	присоединение		присоедине'ніе	 
 	присоединённый		присоединённый, присоединённаго	 
 	присоединится		присоедини'тся	 
 	присоединиться		присоедини'ться	 
 	присоединяется		присоединя'ется	 
 	присосёшься		присосёшься	 
 	присочинённый		присочинённый	 
 	приспеть		приспѣ'ть (подоспѣ'ть, наста'ть, наступи'ть)	 
 	приспешник		приспѣ'шникъ (соо'бщникъ, сторо'нникъ каки'хъ-либо неблагови'дныхъ дѣ'йствій), не преспѣ'шникъ!	 
 	приспешница		приспѣ'шница	 
 	приспешнический		приспѣ'шническій	 
 	приспособить		приспосо'бить	 
 	приспособление		приспособле'ніе	 
 	приспособленные		приспосо'бленные (м. р.), приспосо'бленныя (ж. р. и ср. р.)	 
 	приспособленный		приспосо'бленный, приспосо'бленнаго	 
 	приставка		приста'вка, въ приста'вкѣ	 
 	приставленный		приста'вленный	 
 	пристаёшь		пристаёшь	 
 	пристально		при'стально	 
 	пристанище		приста'нище, о приста'нищѣ (прію'тъ, убѣ'жище)	 
 	пристёганный		пристёганный	 
 	пристегнёт		пристегнётъ	 
 	пристёжка		пристёжка	 
 	пристенок		пристѣ'нокъ	 
 	пристращённый		пристращённый	 
 	пристрелка		пристрѣ'лка	 
 	пристреленный		пристрѣ'ленный	 
 	пристрелянный		пристрѣ'лянный	 
 	приструнённый		приструнённый	 
 	приступать		приступа'ть (къ кому' или чему'-ли'бо), но преступа'ть (наруша'ть)	 
 	пристыженный		присты'женный	 
 	пристыжённый		пристыжённый	 
 	присуждённый		присуждённый	 
 	присуженный		прису'женный	 
 	присутственное		прису'тственное (мѣ'сто)	 
 	присутственные		прису'тственные (м. р.), прису'тственныя (ж. р. и ср. р.)	 
 	присутствие		прису'тствіе, въ прису'тствіи, прису'тствіемъ	 
 	присущий		прису'щій, прису'щаго, прису'щее, прису'ще (сво'йственно)	 
 	присягнёшь		присягнёшь	 
 	притаёжный		притаёжный	 
 	притворённый		притворённый	 
 	притворить		притвори'ть (прикры'ть), но претвори'ть — сдѣ'лать	 
 	притёкший		притёкшій	 
 	притемнённый		притемнённый (отъ притемни'ть)	 
 	притемнить		притемни'ть	 
 	притенённый		притѣнённый	 
 	притереть		притере'ть	 
 	притерпелость		притерпѣ'лость, притерпѣ'лый	 
 	притерпеться		притерпѣ'ться (къ бо'ли), но претерпѣ'ть (преобразова'ніе)	 
 	притёртый		притёртый	 
 	притёсанный		притёсанный	 
 	притеснённый		притѣснённый	 
 	притеснять		притѣсня'ть	 
 	притёсывал		притёсывалъ	 
 	притечёт		притечётъ	 
 	приткнёшься		приткнёшься	 
 	притолока		при'толока (боково'й и'ли ве'рхній бру'съ въ дверно'й ра'мѣ)	 
 	притом		прито'мъ (наpѣч.), но при томъ до'мѣ	 
 	притомлённый		притомлённый	 
 	приторможённый		приторможённый	 
 	притрёшься		притрёшься	 
 	притуплённый		притуплённый	 
 	притча		при'тча, въ при'тчѣ	 
 	приуберёт		пріуберётъ	 
 	приударить		пріуда'рить	 
 	приукрасить		пріукра'сить, не преукра'сить!	 
 	приукрашенный		пріукра'шенный, не преукра'шенный!	 
 	приукрашивать		пріукра'шивать, не преукра'шивать!	 
 	приулёгся		пріулёгся	 
 	приуменьшать		пріуменьша'ть	 
 	приуменьшить		пріуме'ньшить	 
 	приумножать		пріумножа'ть (увели'чивать во мно'го ра'зъ) и преумножа'ть (увели'чивать въ нѣ'сколько ра'зъ)	 
 	приумножить		пріумно'жить (увели'чить во мно'го ра'зъ), преумно'жить (увели'чить въ нѣ'сколько ра'зъ)	 
 	приумолкнуть		пріумо'лкнуть	 
 	приуныть		пріуны'ть	 
 	приурочить		пріуро'чить	 
 	приучать		пріуча'ть	 
 	приучен		пріу'ченъ	 
 	приучить		пріучи'ть	 
 	прихвастнёшь		прихвастнёшь	 
 	прихворнёшь		прихворнёшь	 
 	прихвостень		при'хвостень (подхали'мъ)	 
 	прихлебатель		прихлеба'тель	 
 	прихлебнёт		прихлебнётъ	 
 	прихлёбывает		прихлёбываетъ	 
 	прихлестнёт		прихлестнётъ	 
 	приходить		приходи'ть (явля'ться куда'-нибу'дь), но преходи'ть (проходи'ть)	 
 	приходской		приходско'й и прихо'дскій	 
 	приходящий		приходя'щій (тотъ, кто прихо'дитъ), но преходя'щій (вре'менный)	 
 	прицел		прицѣ'лъ	 
 	прицениться		прицѣни'ться	 
 	прицеп		прицѣ'пъ	 
 	прицепить		прицѣпи'ть	 
 	прицепленный		прицѣ'пленный	 
 	причастен		прича'стенъ	 
 	причастие		прича'стіе (въ грамма'тикѣ отглаго'льное и'мя прилага'тельное, имѣ'ющее сво'йства какъ прилага'тельнаго, такъ и глаго'ла)	 
 	причащение		причаще'ніе (евхари'стія, по уче'нію правосла'вной це'ркви та'инство, по кото'рому вѣ'рующіе подъ ви'домь хлѣ'ба и вина' причаща'ются са'маго тѣ'ла и кро'ви Христо'вой во оставле'ніе грѣхо'въ и жи'знь вѣ'чную)	 
 	причащённый		причащённый	 
 	причём		при чёмъ, ни при чёмъ	 
 	причёсанный		причёсанный	 
 	причёска		причёска	 
 	причесть		приче'сть	 
 	причет		при'четъ, при'чтъ (причита'ніе)	 
 	причет		при'четъ, при'чтъ (кли'ръ — духове'нство христіа'нскаго хра'ма)	 
 	причетник		приче'тникъ (ни'зшій духо'вный чи'нъ, пре'жде называ'лся дьячко'мъ)	 
 	причина		причи'на, по причи'нѣ	 
 	причинённый		причинённый	 
 	причислен		причи'сленъ	 
 	причт		при'чтъ, при'четъ (кли'ръ — духове'нство христіа'нскаго хра'ма)	 
 	причт		при'чтъ, при'четъ (причита'ніе)	 
 	причтённый		причтённый, причтёнъ, причтена', причтено', причтены'	 
 	пришедший		прише'дшій, прише'дшаго	 
 	пришей		прише'й	 
 	пришёл		пришёлъ и пришо'лъ	 
 	пришелец		прише'лецъ, пришле'цъ	 
 	пришёлся		пришёлся	 
 	пришёптывать		пришёптывать	 
 	пришествие		прише'ствіе	 
 	пришибёшь		пришибёшь	 
 	пришлём		пришлёмъ	 
 	пришлёпать		пришлёпать	 
 	пришлёпнуть		пришлёпнуть	 
 	пришлёшь		пришлёшь	 
 	пришьёшь		пришьёшь	 
 	прищёлкивать		прищёлкивать (па'льцами)	 
 	прищёлкнуть		прищелкну'ть (орѣ'ховъ)	 
 	прищемить		прищеми'ть	 
 	прищемлённый		прищемлённый	 
 	прищеплённый		прищеплённый	 
 	при этом		при э'томъ	 
 	приют		прію'тъ, въ прію'тѣ	 
 	приютить		пріюти'ть	 
 	приязнь		прія'знь	 
 	приятель		прія'тель, о прія'телѣ, прія'телемъ	 
 	приятен		прія'тенъ	 
 	приятная		прія'тная	 
 	приятнее		прія'тнѣе	 
 	приятнейший		прія'тнѣйшій	 
 	приятно		прія'тно	 
 	приятного		прія'тнаго	 
 	приятное		прія'тное	 
 	приятность		прія'тность	 
 	приятные		прія'тные (м. р.), прія'тныя (ж. р. и ср. р.)	 
 	приятный		прія'тный, прія'тнаго	 
 	приять		прія'ть (приня'ть), пріима'ть, прія'тіе	 
 	пробег		пробѣ'гъ	 
 	пробежать		пробѣжа'ть	 
 	пробел		пробѣ'лъ	 
 	пробелённый		пробѣлённый	 
 	проберёшься		проберёшься	 
 	пробирает		пробира'етъ	 
 	пробирается		пробира'ется, пробира'етесь	 
 	пробирер		проби'реръ (чино'вникъ окружно'го проби'рнаго управле'нія, опредѣля'ющій про'бу благоро'дныхъ мета'лловъ)	 
 	проблема		пробле'ма (не пробле'мма!), о пробле'мѣ	 
 	проблеск		про'блескъ, въ про'блескѣ	 
 	проблёскивать		проблёскивать	 
 	прободённый		прободённый	 
 	проборождённый		проборождённый	 
 	проборонённый		проборонённый	 
 	пробубнённый		пробубнённый	 
 	пробуждается		пробужда'ется	 
 	пробуждение		пробужде'ніе	 
 	пробуждённый		пробуждённый	 
 	пробурённый		пробурённый	 
 	пробьёмся		пробьёмся	 
 	пробьёте		пробьёте	 
 	пробьёшься		пробьёшься	 
 	проведать		провѣ'дать	 
 	проведём		проведёмъ	 
 	проведён		проведёнъ, проведена', проведены'	 
 	проведена		проведена'	 
 	проведение		проведе'ніе (провести'), но Провидѣ'ніе (Про'мыслъ Бо'жій)	 
 	проведённые		проведённые (м. р.), проведённыя (ж. р. и ср. р.)	 
 	проведённый		проведённый	 
 	проведены		проведены'	 
 	проведёшь		проведёшь	 
 	провезённый		провезённый	 
 	провёл		провёлъ, провести'	 
 	проверенный		провѣ'ренный	 
 	проверить		провѣ'рить, провѣ'римъ, провѣ'ришь, провѣ'рятъ	 
 	проверка		провѣ'рка, на провѣ'ркѣ, съ провѣ'ркой	 
 	провёрнутый		провёрнутый	 
 	провернуть		проверну'ть	 
 	проверочный		провѣ'рочный	 
 	проверь		провѣ'рь	 
 	проверяет		провѣря'етъ, провѣря'емъ, провѣря'ешь, провѣря'ютъ	 
 	проверял		провѣря'лъ, провѣря'ла, провѣря'ли	 
 	проверять		провѣря'ть	 
 	провес		провѣ'съ (недоста'токъ въ вѣ'сѣ по'слѣ перевѣ'ски това'ра)	 
 	провесная		провѣсна'я (просу'шенная на во'здухѣ, провя'ленная по'слѣ засо'лки — обы'чно ры'ба)	 
 	провести		провести', провёлъ	 
 	проветренный		провѣ'тренный	 
 	проветрить		провѣ'трить	 
 	провешенный		провѣ'шенный (отъ вѣ'шать)	 
 	провешённый		провѣшённый (отъ вѣ'шка)	 
 	провеять		провѣ'ять	 
 	провиант		провіа'нтъ (гла'вный предме'тъ продово'льствія во'йскъ, отпуска'ется опредѣлёнными да'чами)	 
 	провиантские		провіа'нтскіе (м. р.), провіа'нтскія (ж. р. и ср. р.)	 
 	провиантский		провіа'нтскій	 
 	провидение		прови'дѣніе (предви'дѣніе), Провидѣ'ніе и Провидѣ'нье (Про'мыслъ Бо'жій)	 
 	Провиденс		Провиде'нсъ	 
 	провиденциализм		провиденціали'змъ (уче'ніе, объясня'ющее истори'ческія собы'тія, какъ непосре'дственныя проявле'нія Провидѣ'нія)	 
 	провиденциальный		провиденціа'льный	 
 	Провиденье		Провидѣ'нье и Провидѣ'ніе (Про'мыслъ Бо'жій)	 
 	Провий		Про'вій	 
 	провинциализм		провинціали'лизмъ (сло'во и'ли оборо'тъ рѣ'чи, употребля'емые въ разгово'рномъ языкѣ' извѣ'стной мѣ'стности и'ли ча'сти страны'; мѣ'стная осо'бенность вы'говора)	 
 	провинциальный		провинціа'льный, провинціа'льнаго, провинціа'льное	 
 	провинция		прови'нція, въ прови'нціи, прови'нціей	 
 	провоёванный		провоёванный	 
 	провозвещённый		провозвѣщённый	 
 	провозглашённый		провозглашённый	 
 	проволока		про'волока	 
 	проволочённый		проволочённый	 
 	провощённый		провощённый	 
 	проврёшься		проврёшься	 
